count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,attack_types
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
1,2,0,0,0,0,1,0,1,r2l
1,1,1,1,0,0,1,0,0,normal
153,3,0,0,0,0,0.02,0.05,0,probe
14,14,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
13,13,0,0,0,0,1,0,0,normal
33,56,0,0,0,0,1,0,0.07,normal
7,7,0,0,0,0,1,0,0,normal
1,19,0,0,0,0,1,0,0.21,normal
283,17,1,1,0,0,0.06,0.06,0,dos
150,20,0,0,1,1,0.13,0.05,0,dos
3,3,0,0,0,0,1,0,0,normal
246,4,0,0,1,1,0.02,0.07,0,dos
5,1,0,0,0,0,0.2,0.4,0,normal
132,20,0.99,1,0,0,0.15,0.07,0,dos
1,41,0,0,0,0,1,0,1,probe
9,11,0,0,0,0,1,0,0.18,normal
18,37,0,0,0,0,1,0,0.11,normal
1,1,0,0,0,0,1,0,0,normal
285,1,1,1,0,0,0,0.05,0,dos
127,7,1,1,0,0,0.06,0.07,0,dos
2,3,0,0,0,0,1,0,0.67,normal
1,1,0,0,0,0,1,0,0,normal
8,8,0,0,0,0,1,0,0,normal
5,14,0,0,0,0,1,0,0.14,normal
15,15,0,0,0,0,1,0,0,normal
289,7,1,1,0,0,0.02,0.05,0,dos
32,51,0,0,0,0,1,0,0.06,normal
136,14,1,1,0,0,0.1,0.06,0,dos
1,1,0,0,1,1,1,0,0,probe
1,3,0,0,0,0,1,0,1,normal
242,5,0,0,1,1,0.02,0.07,0,dos
117,4,1,1,0,0,0.03,0.07,0,dos
124,3,1,1,0,0,0.02,0.06,0,dos
511,511,0,0,0,0,1,0,0,dos
122,22,1,1,0,0,0.18,0.06,0,dos
1,1,0,0,1,1,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
145,16,1,1,0,0,0.11,0.06,0,dos
2,3,0,0,0,0,1,0,0.67,normal
45,17,1,1,0,0,0.38,0.07,0,dos
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
4,23,0,0,0,0,1,0,0.09,normal
4,4,0.25,0.25,0,0,1,0,0,normal
142,142,0,0,0,0,1,0,0,normal
34,37,0,0,0,0,1,0,0.08,normal
125,10,1,1,0,0,0.08,0.06,0,dos
1,2,0,0,0,0,1,0,1,normal
1,1,0,0,0,0,1,0,0,probe
40,1,1,1,0,0,0.03,0.12,0,dos
12,13,0,0,0,0,1,0,0.15,normal
112,2,1,1,0,0,0.02,0.05,0,dos
2,2,0,0,1,1,1,0,0,normal
3,9,0,0,0,0,1,0,0.22,normal
7,8,0,0,0,0,1,0,0.25,normal
2,2,0,0,0,0,1,0,0,normal
7,7,0,0,0,0,1,0,0,normal
448,448,0,0,0,0,1,0,0,dos
8,11,0,0,0,0,1,0,0.27,normal
7,7,0,0,0,0,1,0,0,normal
1,2,0,0,1,1,1,0,1,normal
2,2,0,0,1,1,1,0,0,probe
252,18,1,1,0,0,0.07,0.06,0,dos
19,39,0,0,0,0,1,0,0.1,normal
226,1,1,1,0,0,0,0.06,0,dos
1,1,0,0,1,1,1,0,0,normal
71,8,1,1,0,0,0.11,0.07,0,dos
258,1,1,1,0,0,0,0.06,0,dos
6,6,0,0,0,0,1,0,0,normal
70,150,0,0,0,0,1,0,0.01,normal
1,1,0,0,0,0,1,0,0,normal
189,7,1,1,0,0,0.04,0.08,0,dos
8,8,1,1,0,0,1,0,0,dos
1,1,0,0,0,0,1,0,0,normal
56,9,1,1,0,0,0.16,0.09,0,dos
7,7,0,0,0,0,1,0,0,normal
236,16,0,0,1,1,0.07,0.07,0,dos
122,7,1,1,0,0,0.06,0.06,0,dos
141,15,1,1,0,0,0.11,0.08,0,dos
2,2,0,0,0,0,1,0,0,r2l
251,10,1,1,0,0,0.04,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
9,3,0,0,0,0,0.11,0.22,1,normal
292,7,1,1,0,0,0.02,0.05,0,dos
511,1,0.21,0,0.79,1,0,1,0,probe
204,2,1,1,0,0,0.01,0.07,0,dos
2,2,0,0,1,1,1,0,0,normal
17,17,0,0,0,0,1,0,0,normal
108,20,1,1,0,0,0.19,0.06,0,dos
1,1,0,0,1,1,1,0,0,normal
1,3,0,0,0,0,1,0,1,normal
2,2,0,0,0,0,1,0,0,normal
107,7,1,1,0,0,0.07,0.07,0,dos
264,6,1,1,0,0,0.02,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
73,153,0,0,0,0,1,0,0.01,normal
117,7,1,1,0,0,0.06,0.06,0,dos
285,13,1,1,0,0,0.05,0.06,0,dos
4,5,0,0,0.25,0.4,1,0,0.4,dos
1,2,0,0,1,1,1,0,1,normal
3,20,0.33,0,0,0,0.33,0.67,0.15,normal
126,106,0,0,0,0,0.84,0.03,0,probe
419,419,0,0,0,0,1,0,0,normal
5,1,0,0,0,0,0.2,0.6,0,normal
3,6,0,0,0,0,1,0,0.33,normal
286,15,0,0,1,1,0.05,0.06,0,dos
1,5,0,0,0,0,1,0,0.6,normal
115,19,1,1,0,0,0.17,0.05,0,dos
7,7,0,0,0,0,1,0,0,normal
6,6,0,0,0,0,1,0,0,dos
4,4,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,probe
197,8,1,1,0,0,0.04,0.06,0,dos
290,20,1,1,0,0,0.07,0.05,0,dos
4,4,0,0,0,0,1,0,0,normal
11,14,0,0,0,0,1,0,0.14,normal
2,2,0,0,0,0,1,0,0,normal
24,9,1,1,0,0,0.38,0.17,0,dos
1,21,0,0,0,0,1,0,1,probe
17,17,0,0,0,0,1,0,0,normal
7,7,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
23,29,0,0,0,0,1,0,0.14,normal
148,16,1,1,0,0,0.11,0.05,0,dos
200,10,1,1,0,0,0.05,0.08,0,dos
5,5,0,0,0,0,1,0,0,normal
1,7,0,0,0,0,1,0,1,probe
8,8,0,0,0,0,1,0,0,normal
76,14,0,0,1,1,0.18,0.07,0,dos
249,254,0,0,0,0,1,0,0.01,normal
1,6,0,0,0,0,1,0,0.5,normal
304,304,0,0,0,0,1,0,0,normal
114,114,0,0,0,0,1,0,0,normal
144,17,1,1,0,0,0.12,0.06,0,dos
40,1,0,0,0,0,0.03,0.2,0,probe
1,1,0,0,0,0,1,0,0,normal
23,23,0,0,0,0,1,0,0,normal
15,19,0,0,0,0,1,0,0.26,normal
200,3,0,0,1,1,0.01,0.07,0,dos
3,20,0,0,0,0,1,0,0.15,normal
3,3,0,0,0,0,1,0,0,normal
1,2,0,0,0,0,1,0,1,normal
119,18,1,1,0,0,0.15,0.07,0,dos
1,1,0,0,1,1,1,0,0,normal
4,4,0,0,0,0,1,0,0,normal
186,16,1,1,0,0,0.09,0.06,0,dos
1,1,0,0,1,1,1,0,0,normal
50,50,0,0,0,0,1,0,0,dos
117,2,1,1,0,0,0.02,0.07,0,dos
4,4,0,0,0,0,1,0,0,normal
17,18,0,0,0,0,1,0,0.11,normal
247,12,1,1,0,0,0.05,0.06,0,dos
10,11,0,0,0,0,1,0,0.18,normal
115,3,1,1,0,0,0.03,0.06,0,dos
2,2,0,0,1,1,1,0,0,probe
11,11,0,0,0,0,1,0,0,normal
122,4,0,0,1,1,0.03,0.07,0,dos
3,5,0,0,0,0,1,0,0.4,normal
199,199,0,0,0,0,1,0,0,dos
1,1,0,0,0,0,1,0,0,normal
68,148,0,0,0,0,1,0,0.01,normal
1,1,0,0,0,0,1,0,0,r2l
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
1,2,0,0,0,0,1,0,1,normal
1,1,0,0,0,0,1,0,0,normal
31,10,1,1,0,0,0.32,0.13,0,dos
230,8,1,1,0,0,0.03,0.06,0,dos
10,10,0,0,0,0,1,0,0,normal
228,3,1,1,0,0,0.01,0.07,0,dos
1,1,0,0,0,0,1,0,0,normal
202,5,1,1,0,0,0.02,0.05,0,dos
511,1,0.05,0,0.95,1,0,0.96,0,probe
1,1,1,1,0,0,1,0,0,probe
148,20,1,1,0,0,0.14,0.05,0,dos
5,5,0,0,0,0,1,0,0,normal
24,24,0,0,0,0,1,0,0,normal
1,2,0,0,0,0,1,0,1,normal
10,1,0,0,0,0,0.1,0.8,0,probe
1,1,0,0,0,0,1,0,0,normal
509,1,0.1,0,0.89,1,0,1,0,probe
23,27,0,0,0,0,1,0,0.07,normal
2,2,0,0,0,0,1,0,0,r2l
271,20,1,1,0,0,0.07,0.05,0,dos
1,1,0,0,0,0,1,0,0,normal
4,8,0,0,0,0,1,0,0.38,normal
1,1,0,0,0,0,1,0,0,normal
295,2,1,1,0,0,0.01,0.06,0,dos
2,2,0,0,0,0,1,0,0,normal
249,1,0,0,1,1,0,0.53,0,probe
25,8,0,0,0,0,0.32,0.16,0,probe
272,24,1,1,0,0,0.09,0.05,0,dos
283,282,0,0,0,0,1,0.01,0,normal
1,2,0,0,0,0,1,0,1,normal
272,9,1,1,0,0,0.03,0.05,0,dos
511,511,0,0,0,0,1,0,0,dos
1,2,0,0,0,0,1,0,1,normal
204,19,0,0,1,1,0.09,0.07,0,dos
8,8,0,0,0,0,1,0,0,normal
294,17,1,1,0,0,0.06,0.05,0,dos
258,9,1,1,0,0,0.03,0.06,0,dos
289,22,1,1,0,0,0.08,0.05,0,dos
287,21,1,1,0,0,0.07,0.05,0,dos
102,18,1,1,0,0,0.18,0.06,0,dos
9,1,0,0,0.89,1,0.11,1,0,probe
18,18,0.06,0.06,0,0,1,0,0,normal
111,13,1,1,0,0,0.12,0.07,0,dos
115,17,1,1,0,0,0.15,0.05,0,dos
3,3,0,0,0,0,1,0,0,dos
71,71,0,0,0,0,1,0,0,dos
1,2,0,0,1,1,1,0,1,normal
213,3,1,1,0,0,0.01,0.08,0,dos
31,31,0,0,0,0,1,0,0,normal
2,4,0,0,0,0,1,0,0.5,normal
1,1,0,0,0,0,1,0,0,normal
5,5,0,0,0,0,1,0,0,normal
3,3,0,0,0,0,1,0,0,normal
271,12,0,0,1,1,0.04,0.07,0,dos
1,43,0,0,0,0,1,0,1,probe
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
3,2,0,0,0,0,0.67,0.67,0,normal
254,14,0,0,1,1,0.06,0.07,0,dos
263,11,1,1,0,0,0.04,0.06,0,dos
2,2,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
109,111,0,0,0,0,1,0,0.03,normal
257,1,1,1,0,0,0,0.07,0,dos
511,511,0,0,0,0,1,0,0,dos
157,236,0,0,0,0,1,0,0.01,normal
2,2,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
177,11,1,1,0,0,0.06,0.06,0,dos
118,20,0,0,1,1,0.17,0.06,0,dos
2,1,0,0,0,0,0.5,1,0,normal
1,1,0,0,0,0,1,0,0,normal
14,14,0,0,0,0,1,0,0,normal
280,280,0,0,0,0,1,0,0,normal
232,232,0,0,0,0,1,0,0,dos
58,17,1,1,0,0,0.29,0.07,0,dos
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
18,10,1,1,0,0,0.56,0.17,0,dos
1,26,0,0,0,0,1,0,1,probe
1,1,0,0,0,0,1,0,0,normal
2,3,0,0,0,0,1,0,0.67,normal
1,2,0,0,0,0,1,0,1,normal
4,4,0,0,0,0,1,0,0,normal
132,20,1,1,0,0,0.15,0.06,0,dos
174,5,0,0,1,1,0.03,0.07,0,dos
144,149,0,0,0,0,1,0,0.01,normal
294,16,1,1,0,0,0.05,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
44,44,0.02,0.02,0,0,1,0,0,normal
8,8,0,0,0,0,1,0,0,normal
100,7,1,1,0,0,0.07,0.06,0,dos
246,19,1,1,0,0,0.08,0.07,0,dos
1,44,0,0,0,0,1,0,1,probe
266,20,0,0,1,1,0.08,0.06,0,dos
21,9,1,1,0,0,0.43,0.19,0,dos
246,6,1,1,0,0,0.02,0.06,0,dos
143,10,1,1,0,0,0.07,0.06,0,dos
13,14,0,0,0,0,1,0,0.14,normal
200,1,1,1,0,0,0,0.06,0,dos
229,13,1,1,0,0,0.06,0.06,0,dos
5,7,0,0,0,0,1,0,0.29,normal
231,21,1,1,0,0,0.09,0.05,0,dos
195,20,0,0,1,1,0.1,0.06,0,dos
65,145,0,0,0,0,1,0,0.01,normal
136,135,0,0,0,0,0.99,0.01,0,normal
1,2,0,0,0,0,1,0,1,normal
30,32,0,0,0,0,1,0,0.09,normal
178,180,0,0,0,0,1,0,0.01,normal
509,1,0.04,0,0.96,1,0,1,0,probe
2,9,0,0,0,0,1,0,0.22,normal
220,11,0,0,1,1,0.05,0.07,0,dos
1,1,0,0,0,0,1,0,0,normal
78,158,0,0,0,0,1,0,0.01,normal
127,1,1,1,0,0,0.01,0.07,0,dos
5,5,0,0,0,0,1,0,0,normal
40,20,1,1,0,0,0.5,0.05,0,dos
92,5,1,1,0,0,0.05,0.07,0,dos
2,2,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
1,9,0,0,0,0,1,0,0.33,normal
9,9,0,0,0,0,1,0,0,normal
28,28,0,0,0,0,1,0,0,normal
1,2,0,0,0,0.5,1,0,1,dos
272,1,1,1,0,0,0,0.06,0,dos
241,240,0,0,0,0,1,0.01,0,normal
4,4,0,0,0,0,1,0,0,normal
20,20,0,0,0,0,1,0,0,normal
68,2,0,0,1,1,0.03,0.09,0,dos
141,2,1,1,0,0,0.01,0.06,0,dos
13,14,0,0,0,0,1,0,0.14,normal
13,8,1,1,0,0,0.62,0.23,0,dos
4,4,0,0,0,0,1,0,0,normal
149,16,1,1,0,0,0.11,0.05,0,dos
223,9,1,1,0,0,0.04,0.07,0,dos
1,52,0,0,0,0,1,0,1,probe
4,9,0,0,0,0,1,0,0.22,normal
120,10,1,1,0,0,0.08,0.07,0,dos
131,13,1,1,0,0,0.1,0.05,0,dos
122,202,0,0,0,0,1,0,0.01,normal
239,19,1,1,0,0,0.08,0.05,0,dos
312,312,0,0,0,0,1,0,0,normal
226,1,0.11,0,0.88,1,0,1,0,probe
224,12,0,0,1,1,0.05,0.06,0,dos
149,19,0,0,1,1,0.13,0.06,0,dos
14,2,1,1,0,0,0.14,0.29,0,dos
2,2,0,0,0,0,1,0,0,normal
213,214,0,0,0,0,1,0,0.01,normal
2,5,0,0.6,0,0,1,0,0.4,normal
125,10,0,0,1,1,0.08,0.06,0,dos
18,18,0,0,0,0,1,0,0,normal
202,15,1,1,0,0,0.07,0.06,0,dos
224,224,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
229,4,1,1,0,0,0.02,0.07,0,dos
167,12,1,1,0,0,0.07,0.06,0,dos
2,2,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
1,1,0,0,1,1,1,0,0,normal
6,1,0.17,0,0,0,0.17,0.67,0,normal
6,6,0,0,0,0,1,0,0,normal
20,20,0,0,0,0,1,0,0,normal
19,19,0,0,0,0,1,0,0,normal
1,3,0,0,0,0,1,0,1,normal
218,218,0,0,0,0,1,0,0,dos
3,20,0,0,0,0,1,0,0.1,normal
3,3,0,0,0,0,1,0,0,normal
20,1,0.1,1,0,0,0.05,0.35,0,normal
291,23,1,1,0,0,0.08,0.04,0,dos
131,1,0.01,0,0.92,1,0.01,1,0,probe
71,5,0,0,1,1,0.07,0.07,0,dos
1,2,0,0,0,0,1,0,1,normal
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,1,1,1,0,0,probe
183,9,1,1,0,0,0.05,0.08,0,dos
288,13,1,1,0,0,0.05,0.06,0,dos
135,19,1,1,0,0,0.14,0.06,0,dos
1,11,0,0,0,0,1,0,1,probe
224,224,0,0,0,0,1,0,0,normal
121,7,0,0,1,1,0.06,0.07,0,dos
8,1,0,0,0.38,0,0.12,1,0,probe
230,230,0,0,0,0,1,0,0,dos
193,2,1,1,0,0,0.01,0.07,0,dos
2,2,0,0,0,0,1,0,0,normal
70,18,1,1,0,0,0.26,0.06,0,dos
150,149,0,0,0,0,0.99,0.01,0,normal
1,3,0,0,0,0,1,0,1,normal
26,27,0,0,0,0,1,0,0.07,normal
1,1,0,0,1,1,1,0,0,probe
264,12,1,1,0,0,0.05,0.06,0,dos
287,9,1,1,0,0,0.03,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
299,298,0,0,0,0,1,0.01,0,normal
17,17,0,0,0,0,1,0,0,normal
233,6,1,1,0,0,0.03,0.07,0,dos
1,1,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
4,8,0,0,0,0,1,0,0.38,normal
2,2,0,0,0,0,1,0,0,normal
297,20,1,1,0,0,0.07,0.06,0,dos
27,30,0,0,0,0,1,0,0.13,normal
13,46,0,0.04,0,0,1,0,0.11,normal
5,5,0,0,0,0,1,0,0,normal
17,17,0,0,0,0,1,0,0,normal
144,5,1,1,0,0,0.03,0.06,0,dos
243,18,1,1,0,0,0.07,0.07,0,dos
13,13,0,0,0,0,1,0,0,normal
64,9,1,1,0,0,0.14,0.06,0,dos
197,1,0.65,1,0.35,0,0.01,0.41,0,probe
115,14,1,1,0,0,0.12,0.08,0,dos
265,16,1,1,0,0,0.06,0.06,0,dos
8,8,0,0,0,0,1,0,0,normal
9,9,0,0,0,0,1,0,0,normal
15,15,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
12,2,1,1,0,0,0.17,0.25,0,dos
1,1,0,0,0,0,1,0,0,normal
3,3,0,0,0,0,1,0,0,normal
4,4,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
119,10,1,1,0,0,0.08,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,1,1,1,0,0,normal
293,20,0,0,1,1,0.07,0.06,0,dos
17,21,0,0,0,0,1,0,0.14,normal
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,1,1,1,0,0,normal
280,23,1,1,0,0,0.08,0.05,0,dos
7,33,0,0,0,0,1,0,0.06,normal
7,1,0,0,0,0,0.14,0.29,0,normal
1,1,0,0,0,0,1,0,0,normal
304,304,0,0,0,0,1,0,0,normal
7,7,0,0,0,0,1,0,0,dos
278,19,1,1,0,0,0.07,0.04,0,dos
1,6,0,0,0,0,1,0,0.33,normal
18,18,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
21,15,0,0,1,1,0.71,0.14,0,dos
31,38,0,0,0,0,1,0,0.13,normal
1,1,0,0,0,0,1,0,0,normal
99,18,1,1,0,0,0.18,0.06,0,dos
301,20,1,1,0,0,0.07,0.05,0,dos
8,8,0,0,0,0,1,0,0,normal
1,5,0,0,0,0,1,0,1,normal
180,13,1,1,0,0,0.07,0.06,0,dos
252,5,1,1,0,0,0.02,0.07,0,dos
26,4,1,1,0,0,0.15,0.12,0,dos
3,9,0,0,0,0,1,0,0.22,normal
1,1,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,normal
11,51,0.09,0.02,0,0,1,0,0.08,normal
125,205,0,0,0,0,1,0,0.01,normal
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
177,178,0,0,0,0,0.99,0.01,0.01,normal
136,6,0,0,1,1,0.04,0.07,0,dos
119,118,0,0,0,0,0.99,0.02,0,normal
120,3,1,1,0,0,0.03,0.06,0,dos
510,510,0,0,0,0,1,0,0,dos
7,7,0,0,0,0,1,0,0,normal
206,2,1,1,0,0,0.01,0.08,0,dos
1,1,0,0,0,0,1,0,0,normal
234,5,1,1,0,0,0.02,0.06,0,dos
2,1,0,0,1,1,0.5,1,0,probe
29,9,1,1,0,0,0.31,0.07,0,dos
1,1,0,0,1,1,1,0,0,probe
4,4,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
4,1,0,0,0,0,0.25,0.5,0,normal
1,1,1,1,0,0,1,0,0,probe
104,3,1,1,0,0,0.03,0.07,0,dos
219,10,0,0,1,1,0.05,0.07,0,dos
22,42,0,0,0,0,1,0,0.07,normal
146,16,1,1,0,0,0.11,0.05,0,dos
2,1,0,0,1,1,0.5,1,0,probe
117,4,1,1,0,0,0.03,0.07,0,dos
11,33,0,0,0,0,1,0,0.12,normal
1,1,0,0,1,1,1,0,0,probe
1,2,0,0,0,0,1,0,1,normal
262,15,0,0,1,1,0.06,0.06,0,dos
98,98,0,0,0,0,1,0,0,dos
201,5,1,1,0,0,0.02,0.05,0,dos
54,57,0,0,0,0.04,1,0,0.04,normal
10,37,0,0,0.1,0.03,1,0,0.11,normal
154,154,0,0,0,0,1,0,0,normal
77,16,1,1,0,0,0.21,0.06,0,dos
1,1,0,0,1,1,1,0,0,normal
511,511,0,0,0,0,1,0,0,dos
9,12,0,0,0,0,1,0,0.25,normal
6,6,0,0,0,0,1,0,0,normal
227,4,1,1,0,0,0.02,0.06,0,dos
1,3,0,0,0,0,1,0,1,normal
7,7,0,0,0,0,1,0,0,normal
21,76,0,0,0,0,1,0,0.03,normal
8,8,0,0,0,0,1,0,0,normal
216,22,1,1,0,0,0.1,0.05,0,dos
6,6,0,0,0,0,1,0,0,normal
110,3,0,0,1,1,0.03,0.08,0,dos
82,162,0,0,0,0,1,0,0.01,normal
1,2,0,0,0,0,1,0,1,normal
1,1,0,0,0,0,1,0,0,normal
233,14,1,1,0,0,0.06,0.07,0,dos
224,12,0,0,1,1,0.05,0.07,0,dos
1,2,0,0,0,0,1,0,1,normal
137,9,0,0,1,1,0.07,0.07,0,dos
1,1,0,0,1,1,1,0,0,probe
44,6,1,1,0,0,0.14,0.09,0,dos
109,24,1,1,0,0,0.22,0.05,0,dos
1,1,0,0,0,0,1,0,0,normal
33,53,0,0,0,0,1,0,0.06,normal
218,218,0,0,0,0,1,0.01,0.01,normal
28,28,0,0,0,0,1,0,0,normal
266,5,1,1,0,0,0.02,0.06,0,dos
1,1,1,1,0,0,1,0,0,dos
7,1,0,0,0,0,0.14,0.29,0,normal
42,5,0,0,0,0,0.12,0.05,0,normal
158,8,1,1,0,0,0.05,0.07,0,dos
1,1,0,0,1,1,1,0,0,normal
319,318,0,0,0,0,1,0.01,0,normal
216,20,1,1,0,0,0.09,0.06,0,dos
2,2,0,0,0,0,1,0,0,normal
133,3,1,1,0,0,0.02,0.07,0,dos
109,19,1,1,0,0,0.17,0.06,0,dos
174,173,0,0,0,0,0.99,0.01,0,normal
4,4,0,0,0,0,1,0,0,normal
219,19,1,1,0,0,0.09,0.05,0,dos
17,17,0,0,0,0,1,0,0,normal
2,2,0,0,0,0,1,0,0,probe
14,9,1,1,0,0,0.64,0.21,0,dos
8,9,0,0,0,0,1,0,0.22,normal
293,22,1,1,0,0,0.08,0.05,0,dos
2,2,0,0,1,1,1,0,0,probe
12,12,0,0,0,0,1,0,0,normal
20,20,1,1,0,0,1,0,0,dos
253,13,1,1,0,0,0.05,0.05,0,dos
313,313,0,0,0,0,1,0,0,normal
72,1,1,1,0,0,0.01,0.07,0,dos
37,10,1,1,0,0,0.27,0.14,0,dos
213,13,1,1,0,0,0.06,0.05,0,dos
277,13,1,1,0,0,0.05,0.04,0,dos
1,8,0,0,0,0,1,0,1,probe
1,2,0,0,0,0,1,0,1,normal
21,21,0,0,0,0,1,0,0,normal
1,42,0,0,0,0,1,0,1,probe
1,1,0,0,0,0,1,0,0,probe
7,7,0.14,0.14,0,0,1,0,0,normal
80,80,0,0,0,0,1,0,0,dos
210,23,1,1,0,0,0.11,0.06,0,dos
1,1,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
35,115,0,0,0,0,1,0,0.02,normal
275,10,0,0,1,1,0.04,0.06,0,dos
6,6,0,0,0,0,1,0,0,normal
152,152,0,0,0,0,0.99,0.01,0.01,normal
8,223,0,0,0,0,1,0,0.01,normal
37,19,1,1,0,0,0.51,0.05,0,dos
4,4,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
5,5,0,0,0,0,1,0,0,normal
26,27,0,0,0,0,1,0,0.07,normal
5,9,0,0,0,0,1,0,0.22,normal
147,11,1,1,0,0,0.07,0.05,0,dos
1,37,0,0,0,0,1,0,1,probe
1,2,0,0,0,0,1,0,1,normal
206,20,0,0,1,1,0.1,0.06,0,dos
23,23,0,0,0,0,1,0,0,normal
16,35,0,0,0,0,1,0,0.09,normal
219,10,0,0,1,1,0.05,0.07,0,dos
9,9,0,0,0,0,1,0,0,normal
221,10,1,1,0,0,0.05,0.05,0,dos
272,17,1,1,0,0,0.06,0.06,0,dos
125,19,1,1,0,0,0.15,0.06,0,dos
145,10,1,1,0,0,0.07,0.06,0,dos
509,1,0.16,0,0.84,1,0,1,0,probe
7,8,0,0,0,0,1,0,0.25,normal
108,18,1,1,0,0,0.17,0.06,0,dos
2,2,0,0,1,1,1,0,0,probe
1,1,0,0,0,0,1,0,0,normal
265,3,1,1,0,0,0.01,0.05,0,dos
1,1,1,1,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,r2l
249,5,1,1,0,0,0.02,0.06,0,dos
6,6,0,0,0,0,1,0,0,normal
509,509,0,0,0,0,1,0,0,dos
1,22,0,0,0,0,1,0,1,probe
259,20,1,1,0,0,0.08,0.06,0,dos
71,151,0,0,0,0,1,0,0.01,normal
2,2,0,0,1,1,1,0,0,probe
4,40,0,0,0,0,1,0,0.1,normal
153,233,0,0,0,0,1,0,0.01,normal
17,17,0,0,0,0,0.94,0.12,0.12,normal
1,1,0,0,1,1,1,0,0,probe
98,7,1,1,0,0,0.07,0.08,0,dos
454,1,0.05,0,0.94,1,0,1,0,probe
2,2,0,0,1,1,1,0,0,probe
13,15,0,0,0,0,1,0,0.13,normal
493,1,0.07,0,0.92,1,0,1,0,probe
289,4,1,1,0,0,0.01,0.05,0,dos
24,45,0,0,0,0,1,0,0.07,normal
127,12,1,1,0,0,0.09,0.06,0,dos
11,12,0,0,0,0,1,0,0.17,normal
2,1,0,0,0,0,0.5,1,0,normal
7,7,0,0,0,0,1,0,0,normal
284,12,1,1,0,0,0.04,0.06,0,dos
3,3,0,0,0,0,1,0,0,normal
141,13,1,1,0,0,0.09,0.06,0,dos
2,2,0,0,1,1,1,0,0,probe
252,10,1,1,0,0,0.04,0.06,0,dos
252,9,0,0,1,1,0.04,0.06,0,dos
11,11,0,0,0,0,1,0,0,normal
2,2,0.5,0.5,0,0,1,0,0,normal
33,41,0,0,0,0,1,0,0.05,normal
34,4,0,0,0,0,0.12,0.09,0,probe
1,1,0,0,0,0,1,0,0,normal
130,14,1,1,0,0,0.11,0.06,0,dos
10,13,0,0,0,0,1,0,0.15,normal
240,19,1,1,0,0,0.08,0.06,0,dos
16,16,0,0,0,0,1,0,0,normal
234,6,1,1,0,0,0.03,0.06,0,dos
4,4,0,0,0,0,1,0,0,normal
18,18,0,0,0,0,1,0,0,normal
275,7,1,1,0,0,0.03,0.05,0,dos
1,4,0,0,0,0,1,0,1,normal
456,456,0,0,0,0,1,0,0,dos
85,85,0,0,0,0,1,0,0,dos
127,18,1,1,0,0,0.14,0.06,0,dos
177,13,0,0,1,1,0.07,0.06,0,dos
129,2,1,1,0,0,0.02,0.05,0,dos
2,2,0,0,0,0,1,0,0,normal
1,1,0,0,0,0,1,0,0,normal
24,24,0,0,0,0,1,0,0,normal
114,20,1,1,0,0,0.18,0.05,0,dos
243,6,1,1,0,0,0.02,0.07,0,dos
199,10,1,1,0,0,0.05,0.08,0,dos
1,2,0,0,0,0,1,0,1,normal
