count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,attack_types
1,1,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
99,181,0,0,0,0,1,0,0.02,0
116,5,1,1,0,0,0.04,0.06,0,1
2,2,0,0,1,1,1,0,0,1
207,19,1,1,0,0,0.09,0.06,0,1
107,23,1,1,0,0,0.21,0.07,0,1
1,33,0,0,0,0,1,0,1,1
3,3,0,0,0,0,1,0,0,0
299,20,1,1,0,0,0.07,0.06,0,1
14,15,0,0,0,0,1,0,0.13,0
29,2,0,0,1,1,0.07,0.52,0,1
14,15,1,0.93,0,0.07,1,0,0.13,1
1,1,0,0,0,0,1,0,0,0
5,1,0,0,0,0,0.2,0.6,0,0
1,1,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
28,41,0,0,0,0,1,0,0.1,0
1,1,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
209,4,1,1,0,0,0.02,0.07,0,1
276,20,1,1,0,0,0.07,0.07,0,1
22,23,0,0,0,0,1,0,0.09,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
20,5,1,1,0,0,0.25,0.2,0,1
4,4,0,0,0,0,1,0,0,0
149,12,0,0,1,1,0.08,0.05,0,1
218,2,1,1,0,0,0.01,0.06,0,1
290,15,1,1,0,0,0.05,0.06,0,1
1,1,0,0,0,0,1,0,0,0
398,398,0,0,0,0,1,0,0,1
284,24,1,1,0,0,0.08,0.05,0,1
3,2,0,0,0,0,0.67,0.67,0,0
16,16,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
138,1,1,1,0,0,0.01,0.07,0,1
248,2,1,1,0,0,0.01,0.07,0,1
289,7,1,1,0,0,0.02,0.04,0,1
20,3,0,0,0,0,0.15,0.1,0,1
62,62,0,0,0,0,1,0,0,1
1,33,0,0,0,0,1,0,1,1
5,10,0,0,0,0,1,0,0.4,0
261,9,0,0,1,1,0.03,0.07,0,1
1,1,0,0,0,0,1,0,0,0
14,20,0,0,0,0,1,0,0.15,0
1,2,1,0.5,0,0.5,1,0,1,1
231,2,0,0,1,1,0.01,0.07,0,1
4,4,0,0,0.25,0.25,1,0,0,1
3,16,0,0,0,0,1,0,0.25,0
21,1,1,1,0,0,0.05,0.19,0,1
2,2,0,0,0,0,1,0,0,0
125,1,1,1,0,0,0.01,0.07,0,1
2,2,0,0,0,0,1,0,0,0
16,3,0,0,0,0,0.19,0.12,0,1
196,9,1,1,0,0,0.05,0.08,0,1
126,12,0,0,1,1,0.1,0.06,0,1
2,2,0,0,0,0,1,0,0,0
141,5,1,1,0,0,0.04,0.06,0,1
3,3,0,0,0,0,1,0,0,0
281,19,1,1,0,0,0.07,0.06,0,1
133,5,1,1,0,0,0.04,0.06,0,1
135,19,1,1,0,0,0.14,0.06,0,1
1,1,0,0,0,0,1,0,0,0
219,21,1,1,0,0,0.1,0.05,0,1
10,10,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,34,0,0,0,0,1,0,1,1
54,10,0,0,1,1,0.19,0.09,0,1
18,33,0,0,0,0,1,0,0.06,0
3,9,0,0,0,0,1,0,0.33,0
212,212,0,0,0,0,1,0,0,1
11,14,0,0,0,0,1,0,0.14,0
17,17,1,1,0,0,1,0,0,1
228,18,0,0,1,1,0.08,0.06,0,1
188,18,1,1,0,0,0.1,0.06,0,1
1,1,0,0,0,0,1,0,0,0
2,2,0,0,1,1,1,0,0,1
1,7,0,0.14,0,0,1,0,0.29,0
4,2,0,0,0,0,0.5,0.5,0,0
1,1,0,0,0,0,1,0,0,0
168,3,1,1,0,0,0.02,0.07,0,1
2,2,0,0,0,0,0.5,1,1,0
6,6,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
511,511,0,0,0,0,1,0,0,1
4,4,0,0,0.25,0.25,1,0,0,1
2,2,0,0,0,0,1,0,0,0
298,298,0,0,0,0,1,0,0,1
127,2,1,1,0,0,0.02,0.06,0,1
296,19,1,1,0,0,0.06,0.06,0,1
439,1,0.08,0,0.89,1,0,1,0,1
1,6,0,0,0,0,1,0,0.33,0
2,15,0,0,0,0,1,0,0.2,0
296,14,1,1,0,0,0.05,0.05,0,1
263,9,1,1,0,0,0.03,0.05,0,1
1,1,0,0,0,0,1,0,0,0
144,16,1,1,0,0,0.11,0.06,0,1
130,133,0,0,0,0,1,0,0.02,0
1,1,0,0,1,1,1,0,0,0
71,150,0,0,0,0,1,0,0.01,0
15,23,0,0,0,0,1,0,0.13,0
33,33,0,0,0,0,1,0,0,0
200,10,1,1,0,0,0.05,0.05,0,1
246,10,0,0,1,1,0.04,0.07,0,1
1,1,0,0,0,0,1,0,0,0
182,1,0.58,1,0,0,0.01,0.05,0,1
1,1,0,0,0,0,1,0,0,0
39,8,1,1,0,0,0.21,0.1,0,1
16,24,0,0,0,0,1,0,0.08,0
235,10,0,0,1,1,0.04,0.07,0,1
15,16,0,0,0,0,1,0,0.12,0
7,1,0,0,0,0,0.14,0.29,0,0
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
111,14,1,1,0,0,0.13,0.05,0,1
122,15,1,1,0,0,0.12,0.06,0,1
1,1,0,0,0,0,1,0,0,0
21,21,0,0,0,0,1,0,0,0
80,1,0,0,0.93,1,0.01,1,0,1
124,18,1,1,0,0,0.15,0.06,0,1
147,10,0,0,1,1,0.07,0.05,0,1
4,4,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
4,1,0,0,0,0,0.25,0.5,0,0
14,14,0,0,0,0,1,0,0,0
296,16,1,1,0,0,0.05,0.06,0,1
2,2,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
231,15,1,1,0,0,0.06,0.06,0,1
2,3,0,0,0,0,1,0,0.67,0
298,13,1,1,0,0,0.04,0.05,0,1
1,1,0,0,0,0,1,0,0,1
215,215,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
5,3,1,1,0,0,0.6,0.4,0,1
1,29,0,0,0,0,1,0,1,1
7,25,0,0,0,0,1,0,0.08,0
2,2,0,0,0,0,1,0,0,0
21,4,1,1,0,0,0.19,0.19,0,1
25,25,0,0,0,0,1,0,0,0
247,15,0,0,1,1,0.06,0.06,0,1
1,15,0,0,0,0,1,0,1,1
1,3,0,0,0,0,1,0,1,0
5,6,0,0,0,0,1,0,0.33,0
1,1,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
19,2,0,0,0,0,0.11,0.11,0,0
105,3,1,1,0,0,0.03,0.07,0,1
6,18,0,0.06,0,0,1,0,0.17,0
2,4,0,0,0,0,1,0,0.5,0
1,1,0,0,0,0,1,0,0,1
229,12,1,1,0,0,0.05,0.07,0,1
7,7,0,0,0,0,1,0,0,0
211,18,1,1,0,0,0.09,0.05,0,1
510,1,0.08,0,0.92,1,0,1,0,1
278,11,0,0,1,1,0.04,0.06,0,1
126,17,0,0,1,1,0.13,0.07,0,1
92,91,0.01,0,0,0,0.99,0.02,0,1
221,2,1,1,0,0,0.01,0.06,0,1
1,12,0,0,0,0,1,0,1,1
337,1,0.06,0,0.9,1,0,1,0,1
274,11,0,0,1,1,0.04,0.07,0,1
10,15,0.1,0.07,0,0,1,0,0.13,0
221,9,1,1,0,0,0.04,0.08,0,1
133,8,1,1,0,0,0.06,0.06,0,1
85,7,1,1,0,0,0.08,0.06,0,1
1,1,0,0,0,0,1,0,0,0
3,2,0,0,0.33,0,0.67,0.67,0,0
275,20,1,1,0,0,0.07,0.05,0,1
4,1,0,0,0,0,0.25,0.5,0,0
3,3,0,0,0,0,1,0,0,0
288,5,1,1,0,0,0.02,0.05,0,1
3,9,0,0,0,0,1,0,0.44,0
238,19,1,1,0,0,0.08,0.06,0,1
183,20,1,1,0,0,0.11,0.06,0,1
101,1,1,1,0,0,0.01,0.08,0,1
1,2,0,0.5,0,0,1,0,1,0
18,30,0,0,0,0,1,0,0.1,0
1,1,0,0,0,0,1,0,0,0
133,15,0,0,1,1,0.11,0.06,0,1
241,12,1,1,0,0,0.05,0.06,0,1
137,7,1,1,0,0,0.05,0.07,0,1
172,4,0,0,1,1,0.02,0.07,0,1
12,6,1,1,0,0,0.5,0.17,0,1
103,3,1,1,0,0,0.03,0.07,0,1
2,3,0,0,0,0,1,0,0.67,0
2,2,0,0,0,0,1,0,0,0
1,10,0,0,0,0,1,0,1,1
4,4,0,0,0,0,1,0,0,0
26,27,0,0,0,0,1,0,0.07,0
165,12,1,1,0,0,0.07,0.06,0,1
11,11,1,1,0,0,1,0,0,1
138,15,1,1,0,0,0.11,0.07,0,1
1,20,0,0,0,0,1,0,1,1
126,4,1,1,0,0,0.03,0.07,0,1
128,20,1,1,0,0,0.16,0.05,0,1
40,11,1,1,0,0,0.28,0.1,0,1
1,1,0,0,0,0,1,0,0,0
11,17,0,0,0,0,1,0,0.12,0
1,1,0,0,0,0,1,0,0,0
197,4,1,1,0,0,0.02,0.09,0,1
70,17,0,0,1,1,0.24,0.07,0,1
511,511,0,0,0,0,1,0,0,1
19,19,0,0,0,0,1,0,0,0
5,6,0,0,0,0,1,0,0.33,0
2,2,0,0,1,1,1,0,0,1
115,8,1,1,0,0,0.07,0.06,0,1
165,165,0,0,0,0,1,0,0,0
14,14,0,0,0.71,0.71,1,0,0,0
2,2,0,0,0,0,1,0,0,0
3,31,0,0,0,0,1,0,0.06,0
286,8,1,1,0,0,0.03,0.06,0,1
2,1,0,0,0,0,0.5,1,0,0
13,9,0,0,0,0,0.69,0.15,0,1
13,13,0,0,0,0,1,0,0,0
187,87,0.53,0,0,0,0.47,0.04,0,1
1,1,0,0,1,1,1,0,0,1
1,2,0,0,0,0,1,0,1,0
300,20,0,0,1,1,0.07,0.06,0,1
10,13,0,0,0,0,1,0,0.23,0
112,15,1,1,0,0,0.13,0.07,0,1
1,1,0,0,0,0,1,0,0,0
1,12,0,0,0,0,1,0,1,1
7,22,0,0,0,0,1,0,0.14,0
276,11,0,0,1,1,0.04,0.06,0,1
47,11,1,1,0,0,0.23,0.09,0,1
1,1,0,0,0,0,1,0,0,0
143,20,1,1,0,0,0.14,0.04,0,1
143,13,1,1,0,0,0.09,0.06,0,1
20,24,0,0,0,0,1,0,0.21,0
15,16,0,0,0,0,1,0,0.12,0
72,152,0,0,0,0,1,0,0.01,0
40,9,1,1,0,0,0.22,0.1,0,1
1,1,0,0,0,0,1,0,0,0
43,43,0,0,0,0,1,0,0,1
2,2,0,0,1,1,1,0,0,1
219,9,0,0,1,1,0.04,0.07,0,1
8,8,0,0,0,0,1,0,0,0
42,122,0,0,0,0,1,0,0.02,0
269,18,1,1,0,0,0.07,0.06,0,1
66,1,1,1,0,0,0.02,0.08,0,1
297,19,1,1,0,0,0.06,0.06,0,1
241,8,0,0,1,1,0.03,0.07,0,1
82,5,1,1,0,0,0.06,0.07,0,1
238,18,1,1,0,0,0.08,0.05,0,1
1,1,0,0,0,0,1,0,0,0
19,19,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
3,17,0,0.06,0,0,1,0,0.24,0
4,4,0,0,0,0,1,0,0,0
510,510,0,0,0,0,1,0,0,1
223,222,0,0,0,0,1,0.01,0,0
221,4,1,1,0,0,0.02,0.06,0,1
1,25,0,0,0,0,1,0,1,1
143,4,0,0,1,1,0.03,0.06,0,1
297,19,1,1,0,0,0.06,0.06,0,1
126,13,1,1,0,0,0.1,0.06,0,1
106,106,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
7,7,0,0,0,0,1,0,0,0
297,12,0,0,1,1,0.04,0.05,0,1
290,12,1,1,0,0,0.04,0.06,0,1
267,20,1,1,0,0,0.07,0.05,0,1
264,11,1,1,0,0,0.04,0.07,0,1
1,1,0,0,0,0,1,0,0,0
8,25,0,0,0,0,1,0,0.16,0
1,1,1,1,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,0
1,1,0,0,0,0,1,0,0,1
2,2,0,0,0,0,1,0,0,0
121,13,0,0,1,1,0.11,0.07,0,1
41,19,0.95,1,0.05,0,0.46,0.1,0,1
4,2,0,0,0,0,0.5,0.5,0,0
100,10,1,1,0,0,0.1,0.06,0,1
1,1,0,0,0,0,1,0,0,0
8,8,0,0,0,0,1,0,0,0
7,6,0.86,1,0.14,0,0.86,0.29,0,1
51,5,0,0,1,1,0.1,0.08,0,1
1,1,0,0,0,0,1,0,0,0
131,16,0,0,1,1,0.12,0.05,0,1
1,1,0,0,0,0,1,0,0,1
26,19,0,0,0,0,0.73,0.12,0,1
83,12,0,0,1,1,0.14,0.07,0,1
81,5,1,1,0,0,0.06,0.07,0,1
3,3,0,0,0.33,0.33,1,0,0,1
148,19,0,0,1,1,0.13,0.06,0,1
3,3,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1
284,13,0,0,1,1,0.05,0.06,0,1
1,1,0,0,0,0,1,0,0,0
11,11,0,0,0,0,1,0,0,0
268,20,1,1,0,0,0.07,0.06,0,1
99,9,1,1,0,0,0.09,0.06,0,1
71,11,1,1,0,0,0.15,0.06,0,1
1,1,0,0,0,0,1,0,0,0
140,11,1,1,0,0,0.08,0.06,0,1
284,12,1,1,0,0,0.04,0.06,0,1
234,8,1,1,0,0,0.03,0.06,0,1
6,6,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
146,18,1,1,0,0,0.12,0.06,0,1
22,22,0,0,0,0,1,0,0,0
104,2,0,0,1,1,0.02,0.08,0,1
5,5,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
4,14,0.25,0.07,0,0.07,1,0,0.14,0
11,11,0,0,0,0,1,0,0,0
163,23,1,1,0,0,0.14,0.07,0,1
3,3,0,0,0,0,1,0,0,1
213,1,0.64,1,0.36,0,0,0.42,0,1
450,450,0,0,0,0,1,0,0,1
138,20,1,1,0,0,0.14,0.06,0,1
1,2,0,0,0,0,1,0,1,0
136,8,0,0,1,1,0.06,0.07,0,1
136,7,1,1,0,0,0.05,0.07,0,1
135,20,1,1,0,0,0.15,0.06,0,1
1,1,0,0,0,0,1,0,0,0
264,5,0,0,1,1,0.02,0.06,0,1
74,3,1,1,0,0,0.04,0.07,0,1
1,1,0,0,0,0,1,0,0,0
1,32,0,0,0,0,1,0,1,1
78,5,0,0,1,1,0.06,0.08,0,1
1,1,0,0,0,0,1,0,0,0
140,140,0,0,0,0,1,0,0,0
28,5,1,1,0,0,0.18,0.14,0,1
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
6,10,0,0,0,0,1,0,0.2,0
12,12,0,0,0,0,1,0,0,0
122,7,1,1,0,0,0.06,0.07,0,1
11,11,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
111,1,0,0,1,1,0.01,0.07,0,1
7,8,0,0,0,0,1,0,0.25,0
17,21,0,0,0,0,1,0,0.1,0
2,2,0,0,0,0,1,0,0,1
126,128,0,0,0,0,1,0,0.02,0
1,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
51,12,1,1,0,0,0.24,0.08,0,1
245,19,0,0,1,1,0.08,0.07,0,1
109,13,0,0,1,1,0.12,0.08,0,1
1,1,0,0,0,0,1,0,0,0
211,5,1,1,0,0,0.02,0.07,0,1
198,19,1,1,0,0,0.1,0.06,0,1
64,2,1,1,0,0,0.03,0.08,0,1
199,201,0,0,0,0,1,0,0.01,0
21,3,1,1,0,0,0.14,0.14,0,1
275,275,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
102,16,1,1,0,0,0.16,0.06,0,1
75,19,0.97,1,0.03,0,0.25,0.08,0,1
125,3,1,1,0,0,0.02,0.06,0,1
247,12,1,1,0,0,0.05,0.06,0,1
190,10,1,1,0,0,0.05,0.06,0,1
284,12,0,0,1,1,0.04,0.06,0,1
10,11,0,0,0,0,1,0,0.18,0
3,3,0.33,0.33,0,0,1,0,0,0
147,15,1,1,0,0,0.1,0.05,0,1
9,9,0,0,0,0,1,0,0,0
8,8,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
77,12,1,1,0,0,0.16,0.06,0,1
13,29,0,0,0,0,1,0,0.14,0
243,5,1,1,0,0,0.02,0.07,0,1
264,15,1,1,0,0,0.06,0.06,0,1
4,4,0,0,0,0,1,0,0,0
216,1,0,0,1,1,0,0.52,0,1
272,19,1,1,0,0,0.07,0.06,0,1
1,1,0,0,1,1,1,0,0,1
1,33,0,0,0,0,1,0,1,1
2,2,0,0,1,1,1,0,0,1
252,3,1,1,0,0,0.01,0.06,0,1
1,13,0,0,0,0,1,0,0.15,0
1,4,0,0,0,0,1,0,0.5,0
23,24,0,0,0,0,1,0,0.08,0
13,4,1,1,0,0,0.31,0.31,0,1
239,23,1,1,0,0,0.1,0.05,0,1
1,14,0,0,0,0,1,0,1,1
15,4,1,1,0,0,0.27,0.27,0,1
361,1,0.04,1,0.94,0,0,1,0,1
48,15,1,1,0,0,0.31,0.08,0,1
10,2,0,0,0,0,0.2,0.3,0,1
14,20,0,0,0,0,1,0,0.1,0
1,2,0,0,1,1,1,0,1,0
83,83,0,0,0,0,1,0,0,1
77,1,1,1,0,0,0.01,0.09,0,1
1,1,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
18,4,0,0,0,0,0.22,0.44,0,1
1,1,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
232,4,1,1,0,0,0.02,0.06,0,1
1,1,0,0,0,0,1,0,0,0
6,6,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
5,5,0,0,0,0,1,0,0,0
208,17,1,1,0,0,0.08,0.07,0,1
2,83,0,0,0,0,1,0,0.06,0
192,17,1,1,0,0,0.09,0.06,0,1
20,21,0,0,0,0,1,0,0.1,0
244,20,1,1,0,0,0.08,0.05,0,1
2,2,0,0,1,1,1,0,0,1
118,3,1,1,0,0,0.03,0.07,0,1
2,3,0,0,0,0.33,1,0,0.67,0
112,19,0,0,1,1,0.17,0.05,0,1
1,46,0,0,0,0,1,0,1,1
21,21,0,0,0,0,1,0,0,0
5,8,0,0,0,0,1,0,0.38,0
509,1,0.08,0,0.92,1,0,1,0,1
3,4,0,0,0,0,1,0,0.5,0
246,4,1,1,0,0,0.02,0.07,0,1
97,177,0,0,0,0,1,0,0.01,0
97,158,0,0,0,0,1,0,0.03,0
1,26,0,0,0,0,1,0,1,1
1,9,0,0,0,0,1,0,1,1
1,2,0,0,0,0,1,0,1,0
6,6,0,0,0,0,1,0,0,0
131,16,1,1,0,0,0.12,0.06,0,1
35,7,0,0,0,0,0.2,0.11,0,1
109,19,1,1,0,0,0.17,0.06,0,1
79,20,1,1,0,0,0.25,0.05,0,1
2,2,0,0,0,0,1,0,0,0
120,19,0.99,1,0,0,0.16,0.06,0,1
3,3,0,0,0,0,1,0,0,0
261,7,1,1,0,0,0.03,0.05,0,1
19,3,1,1,0,0,0.16,0.21,0,1
7,7,0,0,0,0,1,0,0,0
511,511,0,0,0,0,1,0,0,1
14,14,0,0,0,0,1,0,0,0
208,17,1,1,0,0,0.08,0.07,0,1
109,3,1,1,0,0,0.03,0.07,0,1
1,1,0,0,0,0,1,0,0,0
20,49,0,0,0,0.02,1,0,0.12,0
2,3,0.5,0.33,0,0,1,0,0.67,0
6,8,0,0,0,0,1,0,0.38,0
1,1,0,0,1,1,1,0,0,1
285,22,1,1,0,0,0.08,0.05,0,1
7,7,0,0,0,0,1,0,0,0
278,7,1,1,0,0,0.03,0.06,0,1
75,155,0,0,0,0,0.99,0.03,0.01,0
196,4,1,1,0,0,0.02,0.07,0,1
6,2,0,0,0,0,0.33,0.5,0,0
177,17,0,0,1,1,0.1,0.06,0,1
282,8,1,1,0,0,0.03,0.06,0,1
11,11,0,0,0,0,1,0,0,0
64,144,0,0,0,0,1,0,0.01,0
1,1,0,0,1,1,1,0,0,0
240,1,1,1,0,0,0,0.05,0,1
138,5,1,1,0,0,0.04,0.09,0,1
129,8,1,1,0,0,0.06,0.06,0,1
1,1,0,0,0,0,1,0,0,0
9,12,0,0,0,0,1,0,0.17,0
5,5,0,0,0,0,1,0,0,0
2,2,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
44,10,1,1,0,0,0.23,0.09,0,1
6,6,0,0,0,0,1,0,0,0
1,2,0,0,0,0.5,1,0,1,1
1,1,0,0,0,0,1,0,0,0
16,18,0,0,0,0,1,0,0.11,0
14,14,0,0,0,0,1,0,0,1
2,2,0,0,0,0,1,0,0,0
15,15,0,0,0,0,1,0,0,0
249,13,0,0,1,1,0.05,0.06,0,1
1,1,0,0,1,1,1,0,0,1
235,235,0,0,0,0,1,0,0,0
183,183,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
3,4,0,0,0,0,1,0,0.5,0
8,8,0.12,0.12,0,0,1,0,0,0
24,24,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
3,3,0.33,0.33,0,0,1,0,0,0
230,2,1,1,0,0,0.01,0.06,0,1
15,16,0,0,0,0,1,0,0.12,0
14,14,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
239,20,1,1,0,0,0.08,0.05,0,1
231,2,1,1,0,0,0.01,0.07,0,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
4,13,0,0,0,0,1,0,0.15,0
113,15,0,0,1,1,0.13,0.06,0,1
240,2,1,1,0,0,0.01,0.06,0,1
175,8,1,1,0,0,0.05,0.07,0,1
262,262,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
3,16,0,0.06,0,0,1,0,0.25,0
290,2,1,1,0,0,0.01,0.06,0,1
127,10,0,0,1,1,0.08,0.06,0,1
1,1,0,0,0,0,1,0,0,1
285,20,1,1,0,0,0.07,0.06,0,1
391,391,0,0,0,0,1,0,0,0
30,108,0,0,0,0,1,0,0.02,0
17,21,0,0,0,0,1,0,0.19,0
1,3,1,0.67,0,0,1,0,1,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,1,0
262,14,0,0,1,1,0.05,0.06,0,1
1,20,0,0,0,0,1,0,0.15,0
5,10,0,0,0.2,0,0.8,0.4,0.2,0
1,14,0,0,0,0,1,0,0.14,0
5,5,0,0,0,0,1,0,0,0
3,7,0,0,0,0,1,0,0.43,0
5,5,0,0,0,0,1,0,0,0
21,21,0,0,0,0,1,0,0,0
130,1,1,1,0,0,0.01,0.05,0,1
240,240,0,0,0,0,1,0,0,1
2,1,0,0,1,1,0.5,1,0,1
2,2,0,0,0,0,1,0,0,0
27,1,0,0,0.93,1,0.04,1,0,1
2,2,0.5,0.5,0,0,1,0,0,0
4,27,0,0,0,0,1,0,0.07,0
1,1,0,0,0,0,1,0,0,0
2,6,0,0,0,0,1,0,0.5,0
271,7,1,1,0,0,0.03,0.06,0,1
3,3,0,0,0,0,1,0,0,0
2,3,0,0,0,0,1,0,0.67,0
1,45,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
2,9,0,0,0,0.11,1,0,0.44,0
213,4,1,1,0,0,0.02,0.07,0,1
1,1,0,0,0,0,1,0,0,0
58,20,0,0,0,0,0.34,0.09,0,1
289,3,1,1,0,0,0.01,0.06,0,1
23,60,0,0,0,0,1,0,0.03,0
3,9,0,0,0,0,1,0,0.33,0
1,6,0,0,0,0,1,0,1,0
133,16,1,1,0,0,0.12,0.06,0,1
14,14,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
69,22,1,1,0,0,0.32,0.06,0,1
280,15,0,0,1,1,0.05,0.06,0,1
10,10,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,50,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
276,12,1,1,0,0,0.04,0.05,0,1
2,4,0,0,0,0,1,0,0.5,0
9,5,1,1,0,0,0.56,0.44,0,1
510,510,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
75,19,0,0,1,1,0.25,0.08,0,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
8,8,0,0,0,0,1,0,0,0
272,25,1,1,0,0,0.09,0.05,0,1
15,1,0,0,0,0,0.07,0.47,0,1
1,4,0,0,0,0,1,0,1,0
2,2,0,0,0,0,1,0,0,0
2,14,0,0,0,0,1,0,0.14,0
8,8,0,0,0,0,1,0,0,0
2,3,0,0,0,0,1,0,0.67,0
1,1,0,0,0,0,1,0,0,0
136,22,1,1,0,0,0.16,0.05,0,1
108,7,1,1,0,0,0.06,0.06,0,1
1,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
511,511,0,0,0,0,1,0,0,1
110,5,0,0,1,1,0.05,0.06,0,1
247,17,0,0,1,1,0.07,0.06,0,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
105,6,0,0,1,1,0.06,0.07,0,1
1,50,0,0,0,0,1,0,1,1
13,46,0,0.02,0,0,1,0,0.17,0
13,13,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
120,120,0,0,0,0,1,0,0,0
124,15,1,1,0,0,0.12,0.06,0,1
1,8,0,0,0,0,1,0,1,1
255,1,0.1,0,0.89,1,0,1,0,1
242,11,1,1,0,0,0.05,0.06,0,1
17,17,0,0,0,0,1,0,0,0
17,17,0,0,0,0,1,0,0,0
10,11,0,0,0,0,1,0,0.18,0
31,2,0,0,0,0,0.06,0.13,0,1
207,18,0,0,1,1,0.09,0.06,0,1
1,1,0,0,1,1,1,0,0,1
109,12,1,1,0,0,0.11,0.06,0,1
15,4,0,0,0,0,0.27,0.47,0,1
9,29,0,0,0,0,1,0,0.1,0
1,1,0,0,0,0,1,0,0,1
205,17,1,1,0,0,0.08,0.05,0,1
29,30,0,0,0,0,1,0,0.07,0
2,2,0,0,0,0,1,0,0,0
12,2,1,1,0,0,0.17,0.33,0,1
116,3,1,1,0,0,0.03,0.07,0,1
6,6,0,0,0,0,1,0,0,0
13,15,0,0,0,0,1,0,0.2,0
1,2,0,0,0,0,1,0,1,0
23,26,0,0,0,0,1,0,0.12,0
124,13,1,1,0,0,0.1,0.06,0,1
247,10,1,1,0,0,0.04,0.06,0,1
268,19,0,0,1,1,0.07,0.07,0,1
105,4,0,0,1,1,0.04,0.08,0,1
1,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
12,12,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
90,170,0,0,0,0,1,0,0.01,0
22,32,0,0,0,0,1,0,0.06,0
217,15,1,1,0,0,0.07,0.05,0,1
1,1,0,0,0,0,1,0,0,0
12,24,0,0,0,0,1,0,0.12,0
171,171,0,0,0,0,1,0,0,0
2,9,0,0,0,0,1,0,0.22,0
272,271,0,0,0,0,1,0.01,0,0
1,1,0,0,1,1,1,0,0,0
7,2,1,1,0,0,0.29,0.57,0,1
67,145,0,0,0,0,1,0,0.01,0
2,1,0,0,0,0,0.5,1,0,0
137,24,1,1,0,0,0.18,0.05,0,1
1,1,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
103,17,1,1,0,0,0.17,0.06,0,1
8,12,0,0,0,0,1,0,0.33,0
